popularity,duration,end_of_fade_in,start_of_fade_out,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,duration_ms,label
61.0,203.94382,0.19197000000000003,199.30849,-6.288,122.065,0.926,4,1.0,10,0.625,1,0.419,0.775,0.558,0.0436,0.116,0.0,0.138,0.762,203944,1
57.0,198.14667,0.06381,193.28871,-3.68,154.023,0.289,4,0.854,0,0.261,0,0.385,0.641,0.788,0.0438,0.108,0.0,0.224,0.6910000000000001,198147,1
75.0,186.67796,0.0,186.67796,-4.58,143.992,0.426,4,1.0,1,0.591,1,0.643,0.782,0.669,0.213,0.0733,0.0,0.111,0.598,186678,1
75.0,99.12671,0.0,99.12671,-8.779,73.016,0.048,4,1.0,3,0.24,1,0.41500000000000004,0.547,0.453,0.0358,0.189,0.0329,0.11900000000000001,0.41200000000000003,99127,1
72.0,183.94145,2.26975,173.56335,-7.829,136.615,0.198,4,0.28800000000000003,11,0.6960000000000001,0,0.673,0.58,0.687,0.269,0.343,0.0,0.0941,0.657,183941,1
66.0,291.74997,0.15601,278.8136,-9.558,141.86,0.294,4,1.0,0,0.579,1,0.618,0.513,0.503,0.0253,0.364,0.00058,0.0719,0.309,291750,1
76.0,212.0766,0.0,205.29922,-9.038,76.847,0.315,4,0.8300000000000001,4,0.374,0,0.374,0.678,0.527,0.301,0.30000000000000004,0.0,0.11900000000000001,0.583,212077,1
0.0,248.8,0.0,238.74757,-7.414,75.001,0.083,4,1.0,4,0.30000000000000004,0,0.421,0.811,0.352,0.061900000000000004,0.188,3.3999999999999996e-06,0.058100000000000006,0.67,248800,0
47.0,260.17334,0.31356,243.86757,-8.924,120.051,0.776,4,1.0,5,0.628,0,0.612,0.661,0.64,0.031900000000000005,0.253,0.0,0.281,0.242,260173,0
52.0,169.71732,0.28454,161.91273,-6.115,91.955,0.72,4,1.0,5,0.522,0,0.553,0.802,0.614,0.432,0.264,0.0,0.124,0.259,169717,0
48.0,157.93356,0.0,153.0137,-7.024,150.066,0.195,4,1.0,8,0.5700000000000001,0,0.389,0.667,0.624,0.054400000000000004,0.042800000000000005,0.0,0.341,0.605,157934,0
68.0,185.47755,0.22599000000000002,177.38304,-5.966,101.041,0.177,4,1.0,1,0.398,1,0.0,0.874,0.562,0.10300000000000001,0.0273,0.0,0.151,0.637,185478,1
64.0,254.46667,1.1156,244.4771,-8.135,167.964,0.244,4,1.0,0,0.778,1,0.637,0.53,0.712,0.0461,0.44,0.0233,0.0931,0.577,254467,1
61.0,171.57501,0.23837000000000003,164.45534,-6.022,79.843,0.054,4,0.805,5,0.261,1,0.541,0.467,0.543,0.0383,0.502,0.0,0.147,0.133,171575,1
0.0,307.0782,0.0,270.4428,-6.203,114.989,0.788,4,1.0,7,0.729,1,0.642,0.861,0.78,0.0524,0.0448,0.161,0.128,0.868,307078,0
54.0,178.54668,0.12172000000000001,170.66667,-5.031,140.049,0.855,4,1.0,5,0.6920000000000001,0,0.376,0.786,0.786,0.115,0.0818,0.0,0.07350000000000001,0.508,178547,0
72.0,210.14262,0.35991,194.42068,-6.456,127.935,0.642,4,1.0,7,0.976,1,0.9450000000000001,0.885,0.678,0.359,0.044,0.0,0.08990000000000001,0.755,210143,1
72.0,222.09601,0.20866,209.31628,-5.019,87.01,0.106,4,0.67,2,0.368,0,0.46900000000000003,0.656,0.534,0.0398,0.0164,0.000101,0.132,0.166,222096,1
64.0,288.0,0.0,277.49008,-7.8100000000000005,118.927,0.341,5,0.998,5,0.316,0,0.48,0.5700000000000001,0.665,0.291,0.06620000000000001,0.0,0.0584,0.48,288000,1
65.0,220.19905,3.3727,220.19905,-12.215,89.935,0.20500000000000002,4,0.964,4,0.281,1,0.318,0.388,0.438,0.137,0.624,0.0015500000000000002,0.113,0.052700000000000004,220199,1
73.0,184.04,0.12186000000000001,171.70576,-7.036,145.012,0.9440000000000001,4,1.0,11,0.708,0,0.462,0.904,0.733,0.301,0.0951,0.0,0.136,0.519,184040,1
61.0,209.27579,0.19737000000000002,206.33252,-5.185,112.099,0.524,3,0.343,1,0.667,1,0.673,0.6000000000000001,0.619,0.031900000000000005,0.0233,0.0,0.121,0.334,209276,1
58.0,199.6838,0.15265,192.238,-7.443,68.047,0.233,4,0.889,2,0.374,1,0.524,0.631,0.418,0.0482,0.462,0.0,0.0761,0.491,199684,1
85.0,171.74313,0.0,165.48862,-11.141,109.239,0.178,4,1.0,8,0.396,1,0.537,0.656,0.436,0.07440000000000001,0.845,0.0,0.221,0.196,171743,1
71.0,179.99223,0.09841000000000001,173.81297,-6.469,90.034,0.20600000000000002,4,1.0,2,0.065,1,0.321,0.715,0.731,0.27,0.054700000000000006,0.0,0.374,0.774,179992,1
68.0,191.44762,0.0,183.41441,-8.548,81.446,0.212,4,0.5,1,0.098,1,0.293,0.496,0.59,0.522,0.0726,0.0,0.177,0.449,191448,1
39.0,212.7937,0.09288,207.26712,-5.025,113.175,0.858,4,0.901,4,0.533,0,0.438,0.449,0.8210000000000001,0.361,0.0574,0.0,0.419,0.4,212794,0
78.0,204.62599,0.0,199.38976,-9.258,132.202,0.266,4,0.8150000000000001,9,0.0,1,0.019,0.793,0.481,0.124,0.019,1.09e-06,0.139,0.395,204626,1
0.0,354.0,3.12889,345.04852,-13.1,119.986,0.432,4,0.983,2,0.438,0,0.449,0.47200000000000003,0.336,0.035300000000000005,7.87e-05,0.028,0.177,0.219,354000,0
76.0,184.4898,0.0,181.89351,-8.256,146.933,0.355,4,0.964,8,0.517,0,0.495,0.759,0.538,0.384,0.151,0.0,0.126,0.8310000000000001,184490,1
70.0,169.12762,0.23370000000000002,164.80943,-5.579,92.043,0.031,4,1.0,0,0.556,1,0.615,0.731,0.484,0.0354,0.73,3.0099999999999996e-06,0.326,0.35000000000000003,169128,1
61.0,212.04298,0.17474,206.62857,-3.701,96.963,0.418,4,1.0,1,0.561,0,0.578,0.5,0.91,0.0784,0.0183,0.0,0.11,0.28700000000000003,212043,1
59.0,176.44559,0.08127000000000001,173.65623,-8.561,102.954,0.529,4,1.0,9,0.55,0,0.503,0.881,0.516,0.233,0.22,3.4700000000000002e-06,0.112,0.613,176446,1
57.0,184.01596,0.11950000000000001,180.66286,-5.221,168.307,0.043000000000000003,4,1.0,11,0.419,1,0.429,0.608,0.613,0.277,0.34800000000000003,0.0,0.187,0.7020000000000001,184016,1
64.0,247.92,0.51905,237.76073,-6.077,163.79,0.025,4,0.986,2,0.402,1,0.487,0.503,0.644,0.0594,0.198,0.0,0.0753,0.367,247920,1
60.0,179.71211,0.23193000000000003,173.44145,-6.023,95.005,0.126,4,0.9410000000000001,2,0.154,1,0.40800000000000003,0.65,0.405,0.0329,0.222,0.0,0.0868,0.22,179712,1
65.0,181.61986,0.19751000000000002,177.56299,-3.912,144.014,0.836,4,1.0,1,0.499,1,0.553,0.932,0.835,0.154,0.107,0.0,0.07690000000000001,0.925,181620,1
62.0,215.56,0.48204,212.93858,-6.397,94.958,0.546,4,0.804,10,0.373,0,0.484,0.807,0.501,0.037700000000000004,0.645,1.5300000000000003e-05,0.262,0.401,215560,1
69.0,214.39491,0.49918000000000007,203.96408,-10.884,142.847,0.672,4,0.962,9,0.0,1,0.213,0.535,0.402,0.031,0.000748,0.734,0.08120000000000001,0.0862,214395,1
72.0,174.29996,0.8651700000000001,170.42867,-10.202,78.438,0.085,3,0.913,0,0.496,1,0.541,0.394,0.398,0.219,0.5730000000000001,0.0,0.313,0.361,174300,1
75.0,223.52032,0.0,215.63791,-4.229,80.074,0.34,4,0.782,4,0.86,0,0.679,0.40700000000000003,0.854,0.0625,0.02,6.900000000000001e-05,0.137,0.335,223520,1
81.0,138.81937,0.16036,138.81937,-4.253,125.033,0.808,4,0.964,7,0.8320000000000001,1,0.709,0.766,0.8170000000000001,0.035,0.0239,2.4900000000000003e-06,0.159,0.43,138819,1
67.0,169.74141,2.77478,165.79628,-5.2780000000000005,165.926,0.092,4,0.91,7,0.0,1,0.0,0.668,0.626,0.315,0.0833,0.011600000000000001,0.0782,0.679,169741,1
78.0,146.52313,0.24376000000000003,137.06738,-6.143,121.876,0.717,4,1.0,8,0.9,1,0.624,0.834,0.663,0.133,0.23500000000000001,0.0,0.372,0.774,146523,1
71.0,225.86263,0.21456000000000003,221.62866,-10.435,95.011,0.499,4,1.0,5,0.645,1,0.551,0.683,0.47800000000000004,0.07440000000000001,0.422,1.17e-05,0.24,0.373,225863,1
60.0,171.52,0.18571000000000001,167.27655,-5.702,103.025,0.618,4,1.0,11,0.708,0,0.669,0.74,0.669,0.076,0.361,2.1800000000000005e-05,0.17500000000000002,0.922,171520,1
70.0,236.04095,0.0,230.32454,-6.872,125.938,0.154,4,0.922,10,0.47900000000000004,0,0.604,0.483,0.643,0.040400000000000005,0.0135,7.04e-05,0.361,0.219,236041,1
70.0,192.09332,0.39968000000000004,185.51003,-3.308,95.019,0.607,4,1.0,2,0.44,1,0.40700000000000003,0.838,0.838,0.0897,0.0456,0.0,0.0887,0.389,192093,1
67.0,142.96553,0.3244,140.08018,-7.755,181.452,0.093,3,0.994,10,0.133,1,0.247,0.378,0.587,0.163,0.232,0.0,0.455,0.498,142966,1
80.0,178.62544,0.0,167.88608,-5.648,129.971,0.755,4,0.9520000000000001,4,0.611,0,0.561,0.668,0.8160000000000001,0.0367,0.0557,1.02e-06,0.197,0.5,178625,1
59.0,158.35823,0.23161,151.70757,-3.501,169.969,0.182,4,1.0,10,0.304,0,0.502,0.533,0.963,0.106,0.0315,0.00039299999999999996,0.0707,0.592,158358,1
78.0,178.15651,0.22059,175.46739,-6.208,124.988,0.786,4,1.0,4,0.106,1,0.325,0.806,0.513,0.0685,0.217,0.0,0.217,0.503,178157,1
62.0,244.54668,0.57855,232.56526,-3.11,151.759,0.17400000000000002,3,0.892,8,0.6970000000000001,1,0.667,0.624,0.521,0.036500000000000005,0.805,0.0,0.112,0.382,244547,1
71.0,167.8205,0.20980000000000001,163.53233,-5.615,84.633,0.34800000000000003,4,0.537,0,0.079,1,0.30000000000000004,0.441,0.59,0.0514,0.242,0.0,0.34900000000000003,0.41100000000000003,167821,1
69.0,199.58626,0.28522000000000003,192.30186,-5.584,169.98,0.368,4,1.0,4,0.157,1,0.316,0.462,0.8260000000000001,0.0718,0.107,0.0,0.179,0.615,199586,1
69.0,304.82077,0.281,292.59464,-10.915,125.567,0.111,4,0.833,5,0.727,1,0.659,0.39,0.514,0.029500000000000002,0.47500000000000003,0.0005949999999999999,0.116,0.313,304821,1
77.0,204.84795,0.0,198.8615,-4.603,124.849,0.582,1,0.055,0,0.558,0,0.47900000000000004,0.539,0.587,0.0371,0.000527,0.0,0.171,0.429,204848,1
67.0,235.72,0.0,216.56671,-4.759,139.911,0.583,4,0.979,3,0.684,0,0.536,0.557,0.595,0.0371,0.000325,8.88e-06,0.109,0.199,235720,1
73.0,179.05261,0.12172000000000001,174.11482,-4.493,88.011,0.157,4,1.0,3,0.375,0,0.446,0.673,0.659,0.0439,0.539,0.0,0.129,0.628,179053,1
57.0,171.90154,0.0,166.20844,-8.895,160.919,0.316,4,1.0,1,0.592,1,0.636,0.362,0.485,0.034300000000000004,0.766,5.74e-06,0.111,0.305,171902,1
59.0,192.862,2.40907,187.48372,-6.787,129.167,0.113,4,1.0,9,0.137,1,0.359,0.377,0.637,0.045700000000000005,0.0025900000000000003,9.03e-05,0.08030000000000001,0.261,192862,1
71.0,243.76,7.37814,243.76,-3.931,128.108,0.652,4,1.0,1,0.419,1,0.41200000000000003,0.788,0.652,0.405,0.373,0.0,0.755,0.812,243760,1
79.0,199.76476,0.13302,190.05533,-7.877,107.758,0.076,4,1.0,0,0.486,1,0.724,0.498,0.449,0.126,0.644,0.0,0.08360000000000001,0.297,199765,1
62.0,229.0,0.43116000000000004,223.35274,-3.442,140.97,0.799,4,1.0,10,0.762,0,0.709,0.757,0.775,0.121,0.030500000000000003,0.0,0.0999,0.713,229000,1
74.0,168.80463,0.16658,159.98549,-5.178,115.981,0.8130000000000001,4,1.0,11,0.546,1,0.604,0.873,0.537,0.0587,0.211,0.0,0.292,0.594,168805,1
74.0,224.93867,0.33324000000000004,218.5288,-6.259,75.001,0.796,4,0.756,10,0.39,0,0.461,0.603,0.551,0.0304,0.06960000000000001,0.0976,0.192,0.439,224939,1
82.0,187.8888,0.24399,181.32463,-7.237,121.005,0.543,4,0.978,0,0.459,1,0.554,0.5760000000000001,0.679,0.034,0.031100000000000003,0.0,0.323,0.213,187889,1
73.0,141.20416,0.23184000000000002,141.20418,-5.971,102.996,0.203,4,0.9430000000000001,1,0.783,0,0.665,0.717,0.6920000000000001,0.0723,0.0675,0.0,0.088,0.524,141204,1
69.0,209.6,0.11383000000000001,204.05116,-7.098,121.662,0.336,4,0.87,0,0.713,1,0.642,0.593,0.437,0.055200000000000006,0.6990000000000001,0.0,0.09190000000000001,0.484,209600,1
72.0,288.24997,0.12776,266.031,-6.365,75.876,0.07200000000000001,4,0.885,3,0.55,1,0.659,0.481,0.512,0.026000000000000002,0.496,0.0,0.157,0.314,288250,1
53.0,185.58559,2.02594,178.82268,-7.431,144.896,0.192,4,0.966,9,0.442,1,0.452,0.5730000000000001,0.608,0.0381,0.013800000000000002,1.3e-06,0.0828,0.28,185586,0
59.0,240.93224,0.35297,234.38222,-7.294,161.764,0.03,3,0.733,7,0.8270000000000001,1,0.808,0.403,0.443,0.0284,0.307,0.0,0.165,0.226,240932,1
82.0,147.13968,0.15102000000000002,141.40952,-2.851,125.947,0.858,4,1.0,2,0.222,0,0.39,0.56,0.851,0.048600000000000004,0.225,2.8999999999999998e-06,0.177,0.461,147140,1
60.0,217.97234,0.40032,213.8732,-3.475,175.979,0.508,4,1.0,8,0.0,1,0.20600000000000002,0.632,0.762,0.0689,0.17300000000000001,0.0,0.27,0.844,217972,1
59.0,213.9951,0.0,213.9951,-6.665,81.084,0.14300000000000002,4,0.934,2,0.642,1,0.631,0.597,0.655,0.0614,0.027200000000000002,2.46e-05,0.438,0.378,213995,1
76.0,152.1816,0.34354,148.3581,-5.07,127.89,0.683,4,1.0,4,0.0,0,0.201,0.782,0.798,0.0337,0.14100000000000001,0.0,0.685,0.905,152182,1
54.0,158.36922,0.23156000000000002,143.44127,-5.943,114.996,0.796,4,1.0,7,0.319,1,0.418,0.684,0.739,0.0363,0.0145,0.0213,0.11900000000000001,0.8260000000000001,158369,0
66.0,151.30122,0.0,146.47728,-6.657,83.312,0.496,4,1.0,7,0.89,0,0.75,0.5660000000000001,0.47400000000000003,0.0978,0.839,0.0,0.112,0.377,151301,1
61.0,126.97252,0.19152000000000002,122.24726,-5.658,125.081,0.841,4,1.0,5,0.49,1,0.377,0.73,0.842,0.125,0.0275,0.0008500000000000001,0.367,0.66,126973,1
64.0,189.37051,0.0,182.06186,-7.514,126.025,0.6960000000000001,4,0.989,8,0.736,0,0.632,0.609,0.614,0.028800000000000003,0.013800000000000002,0.006730000000000001,0.166,0.361,189371,1
60.0,169.52,0.20327,163.97351,-4.882,171.873,1.0,4,0.994,6,0.446,0,0.515,0.532,0.854,0.115,0.00385,0.0,0.0443,0.315,169520,1
49.0,138.59152,0.15655000000000002,134.61769,-5.813,141.999,0.962,4,1.0,1,0.442,1,0.584,0.835,0.651,0.0407,0.0695,0.0189,0.186,0.661,138592,0
61.0,190.4518,0.19741000000000003,179.59474,-5.407,171.963,0.21,4,1.0,6,0.866,1,0.8200000000000001,0.486,0.838,0.061700000000000005,0.0523,0.0,0.0845,0.664,190452,1
65.0,179.35278,5.27673,175.04362,-9.314,92.944,0.075,4,1.0,8,0.161,0,0.28600000000000003,0.8130000000000001,0.468,0.055600000000000004,0.157,0.0,0.0726,0.595,179353,1
68.0,174.64308,0.0,170.40544,-3.383,130.13,0.773,4,1.0,1,0.547,0,0.645,0.619,0.838,0.07590000000000001,0.0437,0.0,0.0834,0.717,174643,1
63.0,206.98898,0.13914,196.44662,-5.01,97.211,0.198,4,1.0,0,0.34,0,0.614,0.589,0.858,0.25,0.0734,0.0,0.168,0.651,206989,1
66.0,203.04,0.19156,189.75346,-4.65,80.999,0.094,4,0.996,10,0.49,1,0.511,0.517,0.712,0.0376,0.092,0.0,0.109,0.6990000000000001,203040,1
60.0,201.73334,0.14522000000000002,192.38313,-3.628,146.0,0.36,4,1.0,9,0.364,1,0.522,0.584,0.8210000000000001,0.030500000000000003,0.01,0.0,0.196,0.5710000000000001,201733,1
69.0,166.50667,0.6676200000000001,160.17705,-2.922,102.008,0.184,4,0.985,6,0.606,1,0.599,0.535,0.859,0.0344,0.0528,0.0,0.32,0.6980000000000001,166507,1
59.0,214.37334,0.16599000000000003,208.35265,-2.36,123.901,0.739,4,1.0,7,0.337,0,0.47700000000000004,0.731,0.793,0.07440000000000001,0.291,0.0,0.14,0.752,214373,1
60.0,169.7,0.2381,166.21423,-6.157,119.982,0.706,4,1.0,11,0.0,0,0.193,0.747,0.8290000000000001,0.106,0.101,0.0,0.168,0.793,169700,1
67.0,203.62862,2.12463,186.67683,-6.4030000000000005,165.003,0.164,4,0.835,5,0.965,1,0.768,0.394,0.787,0.0487,0.0025900000000000003,5.42e-05,0.09230000000000001,0.0848,203629,1
36.0,252.67442,0.0,247.40282,-4.143,118.021,0.63,4,1.0,10,0.637,0,0.65,0.655,0.922,0.0753,0.000468,0.101,0.0815,0.47200000000000003,252674,0
79.0,153.33751,0.19705,148.00398,-5.684,113.326,0.20600000000000002,5,1.0,9,0.482,1,0.485,0.434,0.889,0.0509,0.395,0.0,0.273,0.845,153338,1
70.0,159.66667,0.0,157.19328,-5.346,113.486,0.483,5,1.0,1,0.607,0,0.632,0.8280000000000001,0.638,0.0767,0.28500000000000003,7.27e-05,0.133,0.525,159667,1
77.0,194.54498,3.30884,177.4585,-7.317,79.018,0.073,4,0.996,10,0.595,1,0.497,0.678,0.528,0.0551,0.289,0.0,0.0734,0.614,194545,1
79.0,148.46794,0.11596000000000001,144.32944,-6.973,159.979,0.646,4,1.0,6,0.521,0,0.545,0.73,0.771,0.0534,0.032100000000000004,0.0,0.127,0.6890000000000001,148468,1
53.0,207.37502,0.37238000000000004,203.77832,-5.321,160.021,0.092,4,1.0,4,0.0,1,0.252,0.714,0.68,0.132,0.149,6.269999999999999e-06,0.098,0.672,207375,0
84.0,186.1406,0.11034000000000001,173.19183,-6.189,123.039,0.763,4,1.0,5,0.28,1,0.331,0.539,0.708,0.0976,0.0129,0.0,0.14,0.381,186141,1
76.0,196.67017,0.12766000000000002,192.86494,-4.978,80.017,0.105,4,1.0,6,0.073,0,0.1,0.6920000000000001,0.835,0.06280000000000001,0.0517,0.0,0.134,0.5660000000000001,196670,1
72.0,211.42857,0.0,206.87819,-7.121,126.021,0.643,4,0.8280000000000001,10,0.0,1,0.0,0.448,0.911,0.049100000000000005,0.00107,0.555,0.37,0.030500000000000003,211429,1
68.0,186.56947,0.24399,178.32346,-5.866,101.983,0.9440000000000001,4,0.9450000000000001,2,0.275,0,0.459,0.682,0.6940000000000001,0.0391,0.232,1.5000000000000002e-05,0.0736,0.23700000000000002,186569,1
65.0,189.56,0.16213000000000002,184.41289,-5.858,104.03,0.75,4,1.0,4,0.518,1,0.508,0.634,0.764,0.0297,0.00354,0.0,0.337,0.736,189560,1
81.0,202.40639,0.0,190.39783,-6.297,121.979,0.796,4,0.985,2,0.47600000000000003,1,0.613,0.665,0.628,0.026000000000000002,0.00502,2.0200000000000003e-05,0.0947,0.551,202406,1
69.0,206.16,0.0,199.80771,-2.936,125.004,0.792,4,0.995,7,0.836,0,0.731,0.682,0.922,0.042100000000000005,0.00956,0.00215,0.0626,0.266,206160,1
62.0,173.65855,0.0,170.92209,-6.353,122.967,0.885,4,1.0,6,0.615,0,0.592,0.8150000000000001,0.71,0.046900000000000004,0.129,0.528,0.113,0.5720000000000001,173659,1
72.0,202.6468,0.0,196.00545,-2.899,121.99,0.781,4,1.0,9,0.546,1,0.47100000000000003,0.676,0.865,0.0412,0.0347,0.00047599999999999997,0.117,0.394,202647,1
57.0,186.66534,2.54839,171.01497,-3.512,90.021,0.074,4,1.0,7,0.643,1,0.653,0.623,0.683,0.0437,0.0995,0.0,0.372,0.747,186665,1
53.0,218.61723,0.36571000000000004,212.46838,-5.081,104.025,0.81,4,1.0,6,0.642,1,0.591,0.731,0.752,0.035300000000000005,0.0262,1.7e-06,0.09330000000000001,0.629,218617,0
88.0,162.60376,0.08118,158.23238,-4.4030000000000005,123.97,0.907,4,1.0,8,0.504,1,0.388,0.787,0.833,0.0478,0.018000000000000002,0.007470000000000001,0.0374,0.796,162604,1
65.0,184.64,0.2034,180.0301,-2.967,118.879,0.67,4,0.925,3,0.214,1,0.397,0.562,0.765,0.21,0.613,0.0,0.07740000000000001,0.707,184640,1
78.0,213.71883,0.0,205.33406,-5.269,100.089,0.295,4,1.0,0,0.498,1,0.504,0.47100000000000003,0.846,0.038900000000000004,0.0027900000000000004,2.8599999999999997e-06,0.145,0.539,213719,1
92.0,164.4415,0.21478000000000003,161.12328,-5.187,109.997,0.763,4,0.9540000000000001,8,0.366,1,0.506,0.759,0.459,0.09480000000000001,0.0032300000000000002,0.0,0.0906,0.6950000000000001,164442,1
52.0,205.7745,0.23224000000000003,199.52327,-8.15,103.002,0.47400000000000003,4,1.0,7,0.0,0,0.0,0.395,0.785,0.09340000000000001,0.157,0.000535,0.08120000000000001,0.21,205775,0
62.0,211.69498,0.33129000000000003,203.66803,-6.194,107.947,0.929,4,1.0,4,0.154,0,0.34,0.8270000000000001,0.605,0.0509,0.023700000000000002,1.6800000000000002e-05,0.111,0.9380000000000001,211695,1
69.0,185.10667,0.32512,180.4829,-6.178,148.032,0.337,4,0.993,4,0.434,0,0.523,0.721,0.617,0.0386,0.507,0.0,0.252,0.902,185107,1
71.0,199.02667,0.30181,195.15211,-3.05,107.98,0.8290000000000001,4,1.0,4,0.0,0,0.14,0.641,0.922,0.0927,0.136,0.0,0.41400000000000003,0.793,199027,1
50.0,159.1755,0.0,157.04816,-6.078,122.012,0.868,4,1.0,1,0.341,1,0.496,0.8210000000000001,0.776,0.0804,0.012100000000000001,0.726,0.137,0.763,159176,0
61.0,134.5,0.0,131.44237,-4.197,123.985,0.846,4,1.0,7,0.227,0,0.526,0.754,0.8280000000000001,0.0879,0.068,1.42e-06,0.116,0.34400000000000003,134500,1
95.0,164.81854,0.38753000000000004,158.52263,-4.627,117.953,0.844,4,1.0,7,0.644,0,0.605,0.754,0.763,0.043500000000000004,0.030100000000000002,2.2300000000000003e-05,0.0901,0.464,164819,1
57.0,229.83052,2.25814,220.36897,-9.848,118.007,0.797,4,0.993,4,0.713,0,0.637,0.6940000000000001,0.52,0.0339,0.308,0.0031500000000000005,0.0897,0.185,229831,1
70.0,187.02127,0.63846,183.8556,-9.552,93.936,0.549,4,0.906,8,0.385,0,0.441,0.785,0.5710000000000001,0.10300000000000001,0.8270000000000001,7.12e-06,0.0839,0.423,187021,1
64.0,205.29333,2.07238,197.02711,-5.025,105.328,0.562,4,0.847,5,0.397,1,0.313,0.522,0.8180000000000001,0.09970000000000001,0.0601,0.0,0.031,0.5,205293,1
71.0,191.2268,0.15705000000000002,178.76463,-5.932,137.854,0.579,4,1.0,9,0.594,1,0.643,0.628,0.632,0.0325,0.257,0.0,0.28800000000000003,0.559,191227,1
58.0,184.94667,0.38336000000000003,177.42368,-9.046,91.035,0.131,4,1.0,7,0.43,1,0.511,0.893,0.391,0.0512,0.234,0.0,0.138,0.358,184947,1
60.0,242.90668,0.0,233.37215,-5.969,153.825,0.059000000000000004,4,1.0,11,0.261,1,0.393,0.501,0.843,0.043000000000000003,0.055,0.00017199999999999998,0.138,0.454,242907,1
52.0,181.70667,0.11025000000000001,174.57343,-3.732,130.932,0.796,4,1.0,0,0.219,0,0.493,0.737,0.603,0.0555,0.0189,7.92e-05,0.062400000000000004,0.422,181707,0
70.0,148.8469,0.21469000000000002,146.634,-3.9370000000000003,149.951,0.8290000000000001,4,1.0,5,0.58,1,0.108,0.743,0.8320000000000001,0.0611,0.161,0.0,0.0925,0.801,148847,1
74.0,170.56,0.0,161.41351,-4.189,203.803,0.383,4,1.0,8,0.58,1,0.605,0.403,0.711,0.056900000000000006,0.137,0.0,0.109,0.801,170560,1
50.0,240.24725,0.0,219.62013,-5.309,135.012,0.9390000000000001,4,0.439,6,0.772,1,0.523,0.671,0.931,0.151,0.0008500000000000001,0.0134,0.081,0.137,240247,0
46.0,186.97601,0.0,181.37688,-8.042,99.978,0.47800000000000004,4,0.99,5,0.5700000000000001,0,0.399,0.647,0.627,0.0425,0.011,0.000271,0.403,0.395,186976,0
54.0,205.32259,0.08122,198.00237,-7.041,86.945,0.168,4,0.9410000000000001,7,0.499,1,0.667,0.548,0.686,0.0565,0.467,0.0,0.386,0.538,205323,0
54.0,192.30667,0.16458,192.30667,-7.165,169.729,0.14400000000000002,4,1.0,6,0.11800000000000001,1,0.34,0.444,0.669,0.0806,0.00555,0.0,0.155,0.425,192307,0
65.0,214.72,0.08726,210.37279,-4.181,135.76,0.882,4,0.423,0,0.41500000000000004,1,0.487,0.5720000000000001,0.797,0.0497,0.0949,0.0,0.259,0.598,214720,1
53.0,191.59663,0.0,184.73215,-2.638,118.886,0.787,4,0.989,5,0.499,0,0.558,0.588,0.793,0.0514,0.015300000000000001,0.0,0.0606,0.453,191597,0
62.0,192.13306,0.0,184.7786,-9.681000000000001,106.95,0.764,4,1.0,7,0.424,1,0.517,0.643,0.558,0.0477,0.746,0.209,0.135,0.23800000000000002,192133,1
59.0,186.21278,0.50494,181.62068,-3.471,127.052,0.89,4,0.875,11,0.666,0,0.673,0.5700000000000001,0.892,0.0509,0.0183,1.16e-05,0.108,0.301,186213,1
66.0,158.34921,0.26245,152.36354,-5.382,125.989,0.667,4,1.0,8,0.397,1,0.659,0.716,0.764,0.0877,0.123,0.0,0.0623,0.584,158349,1
57.0,176.078,0.0,169.6566,-7.19,128.048,0.762,4,1.0,7,0.666,1,0.686,0.535,0.54,0.037700000000000004,0.053700000000000005,0.0,0.332,0.266,176078,1
60.0,216.12503,0.37887000000000004,203.37778,-7.145,159.909,0.217,3,1.0,8,0.624,0,0.621,0.4,0.485,0.0369,0.0789,0.0,0.135,0.211,216125,1
76.0,183.07039,4.94005,177.72552,-6.28,104.959,0.713,4,0.96,5,0.228,1,0.195,0.5680000000000001,0.788,0.037700000000000004,0.010100000000000001,0.0,0.14100000000000001,0.46,183070,1
57.0,167.81084,0.12771000000000002,163.53815,-5.647,120.001,0.674,4,1.0,10,0.40900000000000003,0,0.53,0.649,0.758,0.058100000000000006,0.0364,4.1200000000000005e-05,0.36,0.737,167811,1
42.0,118.08594,0.40054,112.98249,-10.74,132.928,0.619,4,1.0,9,0.54,1,0.486,0.856,0.359,0.442,0.588,1.77e-05,0.11,0.541,118086,0
75.0,174.53973,0.38308000000000003,170.15582,-4.699,132.465,0.883,4,1.0,1,0.614,0,0.612,0.721,0.666,0.0408,0.0687,0.0,0.045,0.739,174540,1
66.0,167.06857,0.16240000000000002,161.36707,-5.2620000000000005,109.995,0.668,4,0.758,7,0.365,1,0.489,0.561,0.772,0.033100000000000004,0.332,1.08e-06,0.314,0.255,167069,1
83.0,178.08784,0.0,172.26305,-4.593,123.989,0.854,4,1.0,6,0.71,1,0.632,0.671,0.782,0.0341,0.0142,0.00221,0.333,0.618,178088,1
61.0,177.561,0.0,171.69415,-6.122,123.002,0.853,4,0.994,6,0.355,0,0.626,0.686,0.8140000000000001,0.036000000000000004,0.008960000000000001,0.000196,0.187,0.48,177561,1
80.0,180.48,0.0,175.4616,-4.761,125.122,0.388,4,1.0,0,0.687,0,0.708,0.503,0.783,0.0385,0.0221,0.00223,0.14,0.213,180480,1
