danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence
0.588,0.725,0.052500000000000005,0.007050000000000001,0.297,0.183,0.278
0.539,0.591,0.0497,0.334,0.00387,0.115,0.641
0.612,0.806,0.0697,0.0381,1.33e-06,0.0937,0.6880000000000001
0.608,0.71,0.0636,0.43,0.0,0.0903,0.613
0.51,0.63,0.0258,0.00615,0.00048499999999999997,0.147,0.5690000000000001
0.652,0.243,0.034,0.9460000000000001,0.034,0.11,0.193
0.585,0.484,0.029400000000000003,0.382,0.0,0.126,0.41100000000000003
0.393,0.444,0.028900000000000002,0.431,0.0,0.17500000000000002,0.225
0.925,0.328,0.0673,0.92,1.77e-05,0.108,0.746
0.66,0.58,0.0393,0.037200000000000004,0.0,0.116,0.115
0.45,0.914,0.0376,0.012100000000000001,0.00040199999999999996,0.121,0.424
0.425,0.918,0.0397,0.023,0.00029099999999999997,0.114,0.308
0.846,0.506,0.0888,0.41500000000000004,0.000137,0.171,0.583
0.587,0.614,0.043500000000000004,0.030600000000000002,0.0,0.399,0.451
0.372,0.932,0.0476,0.0176,2.29e-05,0.0787,0.333
0.772,0.735,0.154,0.176,0.0563,0.312,0.202
0.937,0.8230000000000001,0.0956,0.013000000000000001,0.397,0.121,0.616
0.726,0.897,0.035300000000000005,0.0257,0.0187,0.126,0.715
0.71,0.867,0.039900000000000005,0.0514,0.0195,0.229,0.423
0.631,0.806,0.0468,0.176,0.0,0.453,0.318
0.641,0.78,0.0852,0.0206,0.0,0.14300000000000002,0.6930000000000001
0.5650000000000001,0.491,0.221,0.0049,0.0,0.137,0.337
0.763,0.667,0.085,0.021,2.4e-05,0.07150000000000001,0.75
0.578,0.9520000000000001,0.0567,0.00566,0.000249,0.189,0.686
0.714,0.6910000000000001,0.0621,0.311,2.08e-05,0.258,0.548
0.5670000000000001,0.686,0.17500000000000002,0.0317,1.8599999999999998e-06,0.0732,0.716
0.394,0.649,0.0302,0.628,0.454,0.109,0.28600000000000003
0.652,0.725,0.0942,0.0123,1.48e-05,0.0888,0.75
0.659,0.664,0.033800000000000004,0.291,3.46e-05,0.20500000000000002,0.511
0.681,0.596,0.0281,0.231,0.0,0.0551,0.546
0.659,0.662,0.434,0.211,0.0,0.228,0.704
0.659,0.738,0.0659,0.0347,2.2599999999999995e-06,0.114,0.615
0.84,0.766,0.136,0.00302,3.6099999999999997e-06,0.0684,0.402
0.789,0.5630000000000001,0.226,0.315,0.00016,0.126,0.896
0.505,0.627,0.0273,0.423,7.400000000000001e-05,0.0755,0.296
0.528,0.488,0.0308,0.368,0.0,0.0903,0.0694
0.682,0.8220000000000001,0.039900000000000005,0.217,0.0014800000000000002,0.12,0.595
0.7020000000000001,0.709,0.08360000000000001,0.189,0.000432,0.225,0.635
0.6890000000000001,0.914,0.042100000000000005,0.00485,0.00134,0.179,0.465
0.777,0.59,0.28600000000000003,0.397,0.0,0.169,0.23800000000000002
0.8,0.66,0.158,0.158,0.02,0.14,0.634
0.62,0.628,0.115,0.0085,0.0,0.127,0.34800000000000003
0.601,0.741,0.127,0.046700000000000005,0.0,0.244,0.71
0.733,0.382,0.0459,0.132,0.0,0.162,0.517
0.755,0.545,0.0506,0.331,0.0,0.163,0.76
0.495,0.333,0.028800000000000003,0.737,0.0,0.112,0.37
0.599,0.906,0.158,0.105,0.0,0.40900000000000003,0.607
0.745,0.65,0.34600000000000003,0.0451,0.007580000000000001,0.111,0.386
0.619,0.561,0.417,0.10300000000000001,0.0,0.45,0.587
0.558,0.852,0.0752,0.09050000000000001,2.3800000000000003e-05,0.123,0.28
0.718,0.5740000000000001,0.0902,0.17,3.0799999999999997e-06,0.126,0.673
0.498,0.745,0.0388,0.2,0.0,0.338,0.504
0.464,0.295,0.034,0.92,6.570000000000001e-05,0.09430000000000001,0.161
0.628,0.676,0.0424,0.393,6.94e-05,0.0978,0.723
0.737,0.645,0.256,0.581,0.00623,0.20800000000000002,0.113
0.522,0.922,0.0616,0.000745,0.0,0.0976,0.53
0.5750000000000001,0.535,0.331,0.121,0.0,0.122,0.713
0.755,0.545,0.129,0.251,0.0,0.117,0.517
0.93,0.5720000000000001,0.039900000000000005,0.09770000000000001,0.0,0.08120000000000001,0.54
0.622,0.791,0.053500000000000006,0.0018800000000000002,3.7199999999999995e-06,0.083,0.494
0.561,0.431,0.057800000000000004,0.768,1.4200000000000001e-05,0.106,0.137
0.707,0.591,0.07050000000000001,0.015,0.0,0.27,0.645
0.616,0.765,0.123,0.221,0.0,0.152,0.494
0.732,0.546,0.485,0.251,0.0,0.157,0.679
0.616,0.673,0.41200000000000003,0.167,0.0,0.0993,0.56
0.8220000000000001,0.736,0.15,0.157,0.000781,0.0748,0.679
0.747,0.6910000000000001,0.0371,0.47400000000000003,0.0,0.179,0.132
0.792,0.669,0.14300000000000002,0.0577,3.6400000000000004e-05,0.10300000000000001,0.523
0.787,0.7000000000000001,0.07680000000000001,0.5680000000000001,0.00051,0.663,0.791
0.8230000000000001,0.687,0.056100000000000004,0.067,0.000135,0.28600000000000003,0.28
0.441,0.59,0.152,0.043500000000000004,0.0,0.215,0.532
0.555,0.705,0.0482,0.529,0.0,0.105,0.40900000000000003
0.79,0.73,0.0926,0.058600000000000006,0.0,0.0878,0.513
0.905,0.55,0.0674,0.23900000000000002,0.11900000000000001,0.08170000000000001,0.362
0.866,0.635,0.0731,0.101,1.27e-05,0.0848,0.863
0.672,0.804,0.0648,0.151,0.000166,0.369,0.717
0.6910000000000001,0.785,0.0854,0.557,0.0,0.115,0.553
0.522,0.674,0.368,0.502,0.0,0.109,0.336
0.628,0.864,0.135,0.547,1.48e-06,0.152,0.926
0.839,0.363,0.06470000000000001,0.0742,0.0,0.171,0.28500000000000003
0.798,0.5720000000000001,0.17,0.027,0.0,0.099,0.293
0.811,0.531,0.41400000000000003,0.127,0.0,0.10200000000000001,0.338
0.621,0.863,0.122,0.0397,0.0,0.108,0.732
0.849,0.847,0.213,0.202,5.34e-06,0.109,0.672
0.445,0.88,0.043000000000000003,0.11900000000000001,0.0,0.272,0.375
0.752,0.531,0.0568,0.0534,0.0,0.124,0.2
0.748,0.808,0.14200000000000002,0.368,2.94e-06,0.0925,0.306
0.744,0.736,0.291,0.14200000000000002,1.1000000000000001e-05,0.11,0.77
0.66,0.733,0.0359,0.248,8.96e-06,0.17,0.304
0.593,0.514,0.046700000000000005,0.184,0.0,0.183,0.461
0.607,0.718,0.108,0.492,0.0,0.669,0.322
0.867,0.758,0.188,0.185,0.0,0.215,0.5670000000000001
0.753,0.934,0.05,0.007500000000000001,0.0,0.135,0.863
0.802,0.848,0.050100000000000006,0.0233,0.0,0.0458,0.877
0.537,0.8140000000000001,0.281,0.252,0.0,0.117,0.505
0.562,0.758,0.0383,0.0941,0.0,0.23500000000000001,0.194
0.481,0.748,0.356,0.132,7.769999999999998e-06,0.126,0.549
0.513,0.655,0.278,0.229,0.0,0.20800000000000002,0.297
0.9470000000000001,0.511,0.448,0.185,0.0,0.301,0.397
0.505,0.542,0.0334,0.46900000000000003,0.0,0.10200000000000001,0.137
0.523,0.614,0.0347,0.448,0.0,0.254,0.342
0.579,0.724,0.125,0.498,0.0,0.0889,0.47200000000000003
0.531,0.738,0.221,0.375,0.0,0.35000000000000003,0.5750000000000001
0.658,0.628,0.20700000000000002,0.073,0.0,0.117,0.621
0.487,0.935,0.092,0.00232,2.95e-06,0.386,0.661
0.76,0.756,0.201,0.038400000000000004,0.0,0.876,0.868
0.545,0.609,0.0252,0.404,1.9900000000000003e-05,0.20700000000000002,0.343
0.712,0.723,0.23500000000000001,0.0151,0.0,0.165,0.683
0.544,0.935,0.17,0.0021300000000000004,0.0,0.115,0.676
0.708,0.329,0.033,0.9450000000000001,0.0,0.294,0.749
0.505,0.893,0.1,0.00169,0.0,0.145,0.682
0.718,0.458,0.0519,0.222,0.0,0.123,0.28200000000000003
0.666,0.468,0.0884,0.755,6.61e-06,0.41100000000000003,0.45
0.655,0.675,0.0431,0.5710000000000001,0.00017099999999999998,0.0912,0.706
0.535,0.791,0.0327,0.0009600000000000001,0.000155,0.07880000000000001,0.5
0.442,0.612,0.112,0.584,5.7e-06,0.37,0.178
0.771,0.8130000000000001,0.0485,0.177,0.0,0.0717,0.886
0.884,0.665,0.0646,0.38,9.359999999999998e-06,0.111,0.47200000000000003
0.963,0.309,0.315,0.060500000000000005,1.9e-05,0.108,0.579
0.888,0.546,0.41500000000000004,0.135,0.0,0.195,0.551
0.871,0.8150000000000001,0.0477,0.127,6.179999999999999e-06,0.094,0.8230000000000001
0.837,0.592,0.20500000000000002,0.0297,0.0,0.194,0.339
0.586,0.528,0.317,0.0779,0.007090000000000001,0.185,0.0903
0.598,0.399,0.059300000000000005,0.79,3.25e-06,0.109,0.6990000000000001
0.751,0.549,0.106,0.221,0.0,0.112,0.735
0.772,0.598,0.0835,0.135,0.0,0.183,0.318
0.797,0.608,0.439,0.245,2.92e-05,0.735,0.836
0.704,0.482,0.0349,0.211,0.0,0.30000000000000004,0.604
0.791,0.649,0.276,0.062400000000000004,0.0,0.184,0.9510000000000001
0.656,0.705,0.0908,0.166,0.0,0.202,0.53
0.562,0.876,0.0463,0.0014700000000000002,0.000678,0.217,0.525
0.457,0.495,0.07970000000000001,0.62,0.00022799999999999999,0.109,0.311
0.426,0.395,0.0483,0.5690000000000001,0.0,0.126,0.289
0.794,0.6930000000000001,0.202,0.09190000000000001,0.0,0.14300000000000002,0.768
0.667,0.225,0.038200000000000005,0.811,9e-06,0.112,0.254
0.729,0.639,0.431,0.382,3.5300000000000004e-05,0.148,0.719
0.586,0.856,0.0512,0.0883,1.73e-06,0.341,0.518
0.654,0.717,0.041600000000000005,0.089,0.0014800000000000002,0.0596,0.961
0.72,0.858,0.031400000000000004,0.000307,0.6920000000000001,0.0932,0.5650000000000001
0.716,0.687,0.0422,0.158,0.0,0.0902,0.652
0.749,0.5690000000000001,0.189,0.504,0.0,0.07880000000000001,0.648
0.6910000000000001,0.8180000000000001,0.0906,0.0993,0.000266,0.114,0.7030000000000001
0.716,0.876,0.0449,0.00268,0.00031099999999999997,0.74,0.47900000000000004
0.8,0.292,0.0543,0.241,0.10400000000000001,0.111,0.518
0.6890000000000001,0.663,0.0432,0.378,1.1699999999999998e-06,0.0994,0.486
0.711,0.857,0.0466,0.000616,0.0032800000000000004,0.0689,0.542
0.909,0.716,0.126,0.359,0.0022400000000000002,0.106,0.417
0.769,0.725,0.0872,0.133,7.019999999999999e-06,0.5740000000000001,0.734
0.724,0.71,0.046200000000000005,0.0126,0.0016300000000000002,0.0857,0.212
0.789,0.763,0.0858,0.0269,5.0400000000000005e-05,0.153,0.251
0.75,0.531,0.051300000000000005,0.374,0.0,0.107,0.663
0.64,0.458,0.106,0.17200000000000001,1.62e-05,0.13,0.585
0.544,0.866,0.28400000000000003,0.0668,0.0,0.35100000000000003,0.362
0.648,0.798,0.179,0.0332,0.0,0.201,0.607
0.735,0.37,0.07050000000000001,0.389,0.0016300000000000002,0.106,0.305
0.718,0.787,0.0328,0.335,0.0,0.0809,0.685
0.625,0.562,0.028900000000000002,0.149,1.67e-05,0.109,0.229
0.507,0.457,0.147,0.437,0.0,0.291,0.486
0.526,0.857,0.171,0.0114,0.0,0.0816,0.551
0.639,0.599,0.0376,0.272,1.3200000000000002e-05,0.179,0.138
0.799,0.588,0.151,0.117,7.1e-05,0.603,0.375
0.68,0.638,0.325,0.0025700000000000002,0.0019600000000000004,0.122,0.322
0.671,0.784,0.0679,0.026600000000000002,0.0,0.358,0.723
0.707,0.589,0.298,0.28600000000000003,0.0,0.267,0.308
0.709,0.785,0.0322,0.044700000000000004,3.1700000000000005e-05,0.0994,0.618
0.6990000000000001,0.541,0.36,0.498,2.29e-06,0.128,0.245
0.646,0.511,0.0674,0.14100000000000001,1.8799999999999998e-06,0.165,0.12
0.81,0.795,0.046400000000000004,0.0117,0.0,0.053700000000000005,0.685
0.64,0.719,0.057,0.448,0.0,0.0906,0.5
0.607,0.803,0.055200000000000006,0.0988,0.0,0.14,0.6000000000000001
0.795,0.812,0.0505,0.0635,0.0,0.114,0.605
0.561,0.651,0.0689,0.309,0.0,0.378,0.355
0.756,0.672,0.0373,0.252,0.000341,0.117,0.327
0.6990000000000001,0.8150000000000001,0.18,0.111,0.0,0.10200000000000001,0.891
0.56,0.934,0.0591,0.0008719999999999999,2.55e-05,0.131,0.397
0.608,0.886,0.07730000000000001,0.0281,0.0,0.446,0.783
0.846,0.431,0.0351,0.07100000000000001,0.176,0.08610000000000001,0.684
0.633,0.775,0.0413,0.34800000000000003,0.0,0.612,0.486
0.727,0.5750000000000001,0.0286,0.105,0.0,0.113,0.55
0.788,0.663,0.031900000000000005,0.028200000000000003,1.8999999999999998e-06,0.264,0.624
0.316,0.229,0.031100000000000003,0.6970000000000001,0.0021100000000000003,0.128,0.209
0.794,0.7030000000000001,0.262,0.189,0.0,0.145,0.367
0.587,0.267,0.0349,0.84,0.0,0.121,0.352
0.5700000000000001,0.47500000000000003,0.0392,0.896,0.0,0.303,0.622
0.552,0.394,0.032600000000000004,0.419,0.0,0.387,0.487
0.40900000000000003,0.5690000000000001,0.0364,0.528,0.0,0.0775,0.233
0.639,0.873,0.0408,0.023700000000000002,0.0143,0.11900000000000001,0.258
0.561,0.598,0.0882,0.395,0.0,0.108,0.47700000000000004
0.789,0.896,0.28300000000000003,0.00199,0.0,0.34800000000000003,0.887
0.592,0.78,0.0316,0.17300000000000001,0.0,0.062,0.615
0.854,0.631,0.0634,0.025500000000000002,0.0038300000000000005,0.038200000000000005,0.587
0.781,0.9590000000000001,0.09960000000000001,0.23,1.09e-06,0.0429,0.903
0.747,0.812,0.111,0.341,0.00013099999999999999,0.17400000000000002,0.884
0.44,0.528,0.0317,0.0171,0.00203,0.234,0.132
0.513,0.494,0.027800000000000002,0.159,1.5000000000000002e-05,0.10200000000000001,0.316
0.6950000000000001,0.606,0.218,0.101,0.0,0.10200000000000001,0.799
0.765,0.85,0.11800000000000001,0.18,0.0,0.356,0.601
0.562,0.309,0.0475,0.8220000000000001,0.0,0.34400000000000003,0.497
0.8260000000000001,0.616,0.394,0.313,0.0,0.0601,0.782
0.549,0.218,0.032,0.772,7.499999999999999e-06,0.14,0.32
0.45,0.148,0.056900000000000006,0.976,0.00040899999999999997,0.107,0.0758
0.678,0.716,0.0342,0.196,0.0,0.10200000000000001,0.627
0.7020000000000001,0.645,0.029400000000000003,0.0591,0.0009800000000000002,0.0828,0.705
0.667,0.885,0.14400000000000002,0.176,0.0,0.08360000000000001,0.67
0.647,0.581,0.0884,0.0029000000000000002,7.76e-06,0.11900000000000001,0.113
0.797,0.6960000000000001,0.247,0.391,1.4100000000000002e-05,0.229,0.6990000000000001
0.713,0.258,0.036000000000000004,0.8230000000000001,0.0111,0.0838,0.214
0.779,0.676,0.0376,0.562,0.0,0.123,0.581
0.858,0.729,0.216,0.038700000000000005,0.0,0.315,0.327
0.851,0.7030000000000001,0.303,0.00949,2.5700000000000005e-05,0.08950000000000001,0.596
0.638,0.6980000000000001,0.333,0.0922,0.0,0.323,0.646
0.525,0.707,0.365,0.231,0.0,0.176,0.49
0.839,0.525,0.131,0.0303,0.0,0.302,0.8310000000000001
0.622,0.385,0.032100000000000004,0.912,0.837,0.122,0.276
0.721,0.523,0.147,0.0693,0.0,0.281,0.757
0.672,0.625,0.0468,0.07740000000000001,0.0,0.09340000000000001,0.423
0.497,0.293,0.0287,0.871,0.0,0.0862,0.264
0.763,0.661,0.056,0.169,0.0,0.117,0.632
0.848,0.591,0.112,0.0801,0.0,0.14400000000000002,0.522
0.602,0.788,0.0364,0.368,0.00101,0.137,0.404
0.643,0.547,0.0396,0.13,0.0,0.0927,0.41600000000000004
0.662,0.655,0.26,0.462,0.0,0.124,0.356
0.536,0.483,0.39,0.551,0.0,0.139,0.798
0.6900000000000001,0.494,0.0378,0.5720000000000001,0.00068,0.129,0.28300000000000003
0.61,0.5640000000000001,0.0258,0.147,0.00109,0.155,0.551
0.752,0.906,0.113,0.106,0.015700000000000002,0.167,0.53
0.735,0.5760000000000001,0.042800000000000005,0.016300000000000002,0.000155,0.10200000000000001,0.847
0.776,0.785,0.058,0.295,0.000807,0.169,0.5
0.505,0.925,0.0601,0.00016099999999999998,0.135,0.0781,0.605
0.427,0.432,0.06420000000000001,0.34800000000000003,3.46e-05,0.10400000000000001,0.17
0.773,0.744,0.0689,0.182,0.0,0.23900000000000002,0.71
0.638,0.746,0.053500000000000006,0.00986,5.5900000000000004e-05,0.109,0.163
0.721,0.894,0.0488,0.042800000000000005,0.502,0.134,0.88
0.642,0.374,0.032,0.423,1.5399999999999999e-06,0.435,0.0979
0.558,0.454,0.0551,0.499,0.0,0.146,0.424
0.423,0.405,0.033,0.34700000000000003,0.0,0.0951,0.34600000000000003
0.735,0.501,0.167,0.627,0.0013000000000000002,0.10400000000000001,0.551
0.638,0.375,0.34500000000000003,0.756,0.0,0.153,0.328
0.605,0.686,0.0439,0.55,0.438,0.145,0.467
0.705,0.753,0.0485,0.000944,0.000127,0.385,0.368
0.668,0.705,0.0356,0.0274,0.0,0.215,0.549
0.7020000000000001,0.537,0.0298,0.14100000000000001,0.0,0.0949,0.197
0.652,0.654,0.0414,0.0115,0.0,0.10400000000000001,0.642
0.722,0.442,0.0714,0.518,0.0463,0.048600000000000004,0.597
0.801,0.686,0.0414,0.133,0.0,0.0882,0.885
0.784,0.47400000000000003,0.0524,0.333,0.0,0.278,0.64
0.7000000000000001,0.382,0.178,0.317,0.0,0.11,0.759
0.706,0.544,0.030600000000000002,0.0273,0.0,0.08700000000000001,0.47700000000000004
0.727,0.795,0.125,0.015600000000000001,0.0,0.105,0.5720000000000001
0.761,0.722,0.391,0.12,0.0,0.0649,0.798
0.625,0.717,0.121,0.0476,8.730000000000001e-05,0.277,0.398
0.321,0.525,0.131,0.0668,0.0,0.137,0.152
0.667,0.842,0.045700000000000005,0.0585,2.8099999999999998e-06,0.227,0.661
0.755,0.893,0.0346,0.0125,5.81e-06,0.12,0.894
0.40900000000000003,0.89,0.11900000000000001,0.0887,0.0,0.176,0.343
0.681,0.522,0.303,0.019100000000000002,0.0,0.41500000000000004,0.219
0.499,0.731,0.052500000000000005,0.244,0.0,0.09380000000000001,0.463
0.656,0.672,0.0468,0.0636,1.45e-05,0.186,0.137
0.6960000000000001,0.866,0.051800000000000006,0.038,0.0,0.40900000000000003,0.906
0.6950000000000001,0.655,0.17300000000000001,0.743,0.0,0.17300000000000001,0.747
0.728,0.659,0.060700000000000004,0.048100000000000004,0.0,0.17400000000000002,0.336
0.674,0.562,0.216,0.00598,0.0,0.108,0.256
0.6970000000000001,0.664,0.0275,0.0256,0.0173,0.112,0.265
0.509,0.9530000000000001,0.0414,0.0159,3.3e-05,0.28,0.406
0.8220000000000001,0.6880000000000001,0.289,0.0983,0.0,0.184,0.726
0.925,0.434,0.5660000000000001,0.716,0.0,0.123,0.47600000000000003
0.545,0.56,0.0292,0.0367,0.0,0.10400000000000001,0.365
0.7010000000000001,0.542,0.0539,0.362,0.0,0.369,0.433
0.78,0.672,0.0328,0.14300000000000002,7.27e-05,0.125,0.541
0.874,0.5630000000000001,0.213,0.0427,0.0,0.196,0.781
0.8130000000000001,0.41500000000000004,0.0349,0.777,0.0,0.131,0.667
0.616,0.65,0.212,0.296,4.63e-05,0.10200000000000001,0.275
0.548,0.5680000000000001,0.0292,0.675,0.0,0.0916,0.735
0.682,0.72,0.038200000000000005,0.321,0.0,0.20500000000000002,0.649
0.623,0.874,0.0329,0.0071400000000000005,0.0,0.14300000000000002,0.961
0.67,0.835,0.11800000000000001,0.291,0.0,0.0849,0.88
0.758,0.5750000000000001,0.041600000000000005,0.41100000000000003,2.3799999999999997e-06,0.112,0.486
0.595,0.335,0.0432,0.771,1.1400000000000003e-05,0.0847,0.218
0.65,0.8250000000000001,0.0325,0.021500000000000002,2.44e-05,0.0936,0.593
0.758,0.621,0.125,0.06280000000000001,0.0,0.0809,0.92
0.812,0.675,0.0775,0.0514,1.6699999999999999e-06,0.0964,0.383
0.515,0.764,0.0444,0.00015199999999999998,0.878,0.064,0.342
0.734,0.855,0.135,0.0821,4.7300000000000005e-06,0.0901,0.54
0.656,0.853,0.028900000000000002,0.028200000000000003,0.839,0.327,0.17500000000000002
0.604,0.157,0.0315,0.892,0.169,0.113,0.126
0.651,0.725,0.0747,0.296,0.0,0.324,0.446
0.677,0.709,0.098,0.00873,0.0,0.17300000000000001,0.459
0.598,0.838,0.0881,0.262,0.0,0.122,0.704
0.423,0.717,0.0427,0.0443,0.0,0.129,0.254
0.14200000000000002,0.453,0.0506,0.8310000000000001,0.033600000000000005,0.216,0.14100000000000001
0.855,0.87,0.0826,0.0122,0.0006749999999999999,0.020200000000000003,0.863
0.438,0.632,0.0417,0.434,0.0,0.214,0.386
0.612,0.752,0.0465,0.026500000000000003,6.13e-06,0.111,0.792
0.73,0.792,0.041100000000000005,0.09330000000000001,3.0499999999999996e-06,0.418,0.749
0.595,0.784,0.10200000000000001,0.216,0.0,0.0608,0.47900000000000004
0.791,0.866,0.0597,0.0459,0.0,0.137,0.672
0.655,0.46900000000000003,0.0292,0.17300000000000001,0.0,0.0956,0.467
0.584,0.40700000000000003,0.0244,0.013000000000000001,2.5700000000000005e-05,0.23600000000000002,0.35000000000000003
0.649,0.6900000000000001,0.0296,0.0247,0.0,0.161,0.593
0.656,0.662,0.0971,0.020300000000000002,0.0,0.115,0.289
0.482,0.562,0.0318,0.251,0.0,0.273,0.342
0.781,0.594,0.0485,0.013600000000000001,0.0,0.162,0.06280000000000001
0.6900000000000001,0.537,0.225,0.0724,0.0,0.327,0.854
0.975,0.482,0.246,0.0071600000000000006,0.0,0.0596,0.737
0.417,0.498,0.07100000000000001,0.546,0.0,0.158,0.507
0.617,0.467,0.0654,0.431,0.0,0.107,0.799
0.752,0.788,0.0438,0.02,0.0159,0.659,0.776
0.622,0.758,0.046900000000000004,0.00031499999999999996,0.0034400000000000003,0.127,0.23700000000000002
0.724,0.904,0.0872,0.0419,4.79e-06,0.163,0.728
0.8130000000000001,0.549,0.09910000000000001,0.124,0.000708,0.09870000000000001,0.646
0.795,0.655,0.0422,0.076,1.7599999999999999e-06,0.296,0.744
0.733,0.743,0.0893,0.247,0.0,0.30000000000000004,0.353
0.548,0.547,0.026000000000000002,0.07100000000000001,7.64e-05,0.331,0.51
0.754,0.5670000000000001,0.058300000000000005,0.0267,0.0,0.358,0.513
0.762,0.788,0.17400000000000002,0.272,0.0,0.114,0.672
0.894,0.468,0.113,0.058300000000000005,0.0,0.0956,0.704
0.651,0.856,0.0563,0.0873,0.0,0.194,0.919
0.647,0.494,0.032600000000000004,0.838,0.0,0.123,0.335
0.44,0.669,0.0483,0.73,0.0,0.213,0.515
0.663,0.762,0.17400000000000002,0.5710000000000001,7.84e-06,0.161,0.662
0.481,0.854,0.0358,0.0102,0.0,0.161,0.63
0.424,0.371,0.055,0.554,0.0,0.14100000000000001,0.36
0.586,0.9560000000000001,0.0505,0.101,0.0020900000000000003,0.092,0.47500000000000003
0.552,0.605,0.264,0.008830000000000001,0.0,0.377,0.165
0.502,0.977,0.058100000000000006,0.0012100000000000001,0.0,0.129,0.388
0.41000000000000003,0.9420000000000001,0.0604,8.820000000000002e-05,0.11,0.09190000000000001,0.437
0.745,0.862,0.116,0.335,0.000623,0.10200000000000001,0.738
0.553,0.782,0.0367,0.17500000000000002,0.862,0.153,0.629
0.897,0.502,0.185,0.0256,0.0,0.10200000000000001,0.751
0.547,0.8220000000000001,0.0318,0.012100000000000001,0.164,0.164,0.109
0.484,0.74,0.0388,0.213,0.162,0.088,0.0391
0.841,0.532,0.278,0.00864,2.48e-06,0.268,0.319
0.6930000000000001,0.729,0.0477,0.0159,0.217,0.145,0.40800000000000003
0.639,0.769,0.0383,0.000701,0.742,0.0553,0.177
0.73,0.5660000000000001,0.050300000000000004,0.0315,0.0,0.191,0.497
0.836,0.552,0.195,0.543,0.0,0.631,0.6980000000000001
0.715,0.91,0.041800000000000004,0.29,2.6099999999999996e-06,0.157,0.804
0.674,0.52,0.146,0.187,2.48e-06,0.259,0.40700000000000003
0.597,0.6890000000000001,0.446,0.467,0.0,0.562,0.644
0.747,0.451,0.301,0.435,0.005030000000000001,0.314,0.339
0.84,0.856,0.365,0.302,0.0,0.501,0.862
0.754,0.794,0.198,0.0563,0.0,0.114,0.853
0.609,0.746,0.0814,0.018500000000000003,0.0,0.306,0.629
0.642,0.8230000000000001,0.061200000000000004,0.000281,0.0021100000000000003,0.216,0.8260000000000001
0.67,0.424,0.292,0.333,0.0,0.112,0.743
0.8190000000000001,0.5690000000000001,0.129,0.11900000000000001,0.0,0.0659,0.799
0.581,0.844,0.059500000000000004,0.0855,0.0,0.224,0.546
0.755,0.769,0.122,0.398,0.58,0.117,0.759
0.8280000000000001,0.921,0.14300000000000002,0.226,0.0021300000000000004,0.126,0.678
0.639,0.8150000000000001,0.223,0.189,0.0,0.0736,0.622
0.75,0.539,0.215,0.164,0.022600000000000002,0.06330000000000001,0.809
0.602,0.79,0.21,0.0799,6.58e-06,0.146,0.73
0.75,0.8270000000000001,0.081,0.027700000000000002,0.000176,0.127,0.251
0.883,0.466,0.0487,0.0383,0.0333,0.28400000000000003,0.558
0.771,0.705,0.218,0.47900000000000004,0.0031400000000000004,0.115,0.78
0.401,0.538,0.0308,0.00859,0.006670000000000001,0.855,0.17500000000000002
0.686,0.556,0.188,0.548,1.36e-06,0.108,0.28700000000000003
0.552,0.34900000000000003,0.20500000000000002,0.842,0.000143,0.09670000000000001,0.485
0.5760000000000001,0.467,0.030500000000000003,0.257,0.0,0.13,0.234
0.971,0.677,0.092,0.0476,2.2200000000000004e-05,0.112,0.58
